currency,estruct,ecase,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
EUR,SOC,CPL_2CH_100_67,FI	6373.42 	5950.59 	5693.19 	5371.88 	5240.80 	4784.41 	4647.25 	4030.40 	3838.17 	3976.97 	3763.22 	3376.03 	3110.95 	2997.57 	2932.42 	2985.24 	3080.01 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,FR	9086.59 	8927.87 	8736.63 	8490.50 	8311.24 	8119.11 	7936.28 	7809.06 	7678.03 	7412.31 	7193.12 	6927.14 	6724.57 	6551.73 	6236.64 	6086.93 	5982.07 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,HR	: 	4164.11 	4085.49 	4089.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,HU	: 	3161.38 	3011.62 	3027.06 	2930.97 	2739.59 	2583.46 	2462.51 	2631.71 	2430.55 	1797.73 	1649.39 	1517.47 	1278.89 	1221.98 	1022.98 	868.63 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,IE	2377.53 	2316.22 	2283.09 	2254.77 	1730.79 	1626.92 	1629.85 	1596.05 	1646.02 	1554.84 	1471.07 	1406.41 	1339.61 	1244.95 	1147.76 	1081.74 	693.24 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,IS	: 	367.25 	360.58 	360.88 	364.59 	346.70 	324.91 	296.52 	343.93 	162.11 	143.89 	155.31 	131.70 	128.70 	126.25 	110.41 	112.01 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,IT	4856.20 	4858.14 	4809.48 	4756.55 	4665.74 	4575.72 	4476.04 	4345.45 	4254.48 	4089.65 	3873.81 	3752.41 	3640.84 	3547.22 	3474.63 	3404.34 	3307.34 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,JP	: 	8898.09 	8204.06 	8784.46 	10903.67 	9636.64 	8888.95 	7516.36 	6426.25 	6228.41 	6945.43 	7180.56 	7072.05 	7232.85 	9569.89 	7737.86 	4657.99 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,LT	: 	1296.07 	1219.87 	1158.42 	1092.51 	1044.46 	1017.08 	1036.25 	370.63 	316.75 	257.86 	219.55 	198.67 	162.48 	174.60 	164.14 	158.58 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,LU	11991.95 	11918.60 	11257.33 	10993.05 	10654.23 	11065.31 	10042.62 	9796.81 	9452.55 	9090.30 	8489.56 	8201.69 	7809.89 	7619.72 	7399.74 	7312.08 	6949.24 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,LV	1783.91 	1681.26 	1559.21 	1711.60 	1665.27 	1573.88 	1234.40 	1244.45 	1218.71 	1005.58 	783.24 	638.16 	572.01 	528.27 	529.52 	514.89 	487.95 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,MT	: 	2518.19 	2464.92 	2559.82 	2437.04 	2306.99 	2180.09 	2138.20 	2117.88 	841.97 	822.78 	793.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,NL	10376.11 	10800.36 	13385.88 	12335.26 	11984.33 	12129.12 	11911.26 	11571.15 	13105.49 	12841.46 	13248.45 	14657.74 	14520.44 	13870.66 	12426.85 	12171.97 	13577.23 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,NO	: 	8446.48 	8890.45 	8728.78 	8882.29 	8128.95 	7621.17 	6732.02 	6970.30 	6825.82 	6425.77 	6143.53 	5687.29 	5741.16 	5955.79 	5279.39 	4790.84 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,PL	: 	3509.13 	3013.70 	2933.28 	2762.48 	2779.98 	2686.42 	2394.44 	2851.70 	2988.65 	2776.49 	2538.34 	2163.65 	2160.58 	2335.56 	2402.71 	2028.72 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,PT	3218.68 	3177.60 	3185.82 	3242.78 	3130.25 	2977.41 	3038.77 	2868.11 	2862.22 	2856.33 	2850.46 	2579.48 	2516.61 	2452.37 	2447.16 	2120.67 	2006.28 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,RO	: 	1315.76 	1298.81 	1610.27 	1552.71 	1641.99 	1535.47 	1377.26 	1411.99 	1368.74 	1054.19 	894.74 	684.86 	607.96 	681.58 	432.75 	379.43 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,SE	: 	5270.75 	5242.62 	5282.32 	5192.96 	4850.50 	4508.61 	3983.39 	4274.48 	4248.60 	4084.54 	3964.58 	3912.63 	3759.23 	3656.77 	3511.58 	3635.20 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,SI	6750.86 	6677.21 	6624.07 	6522.57 	6472.75 	6411.72 	6242.72 	5934.29 	5819.76 	5397.70 	5050.44 	4790.98 	4590.13 	4297.44 	3965.35 	3642.68 	3282.54 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,SK	2443.21 	2385.71 	2332.32 	2238.02 	2195.28 	2146.50 	2086.70 	2023.64 	1973.74 	1789.57 	1660.00 	1465.68 	1354.08 	1226.13 	1152.17 	1108.77 	1011.62 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,TR	: 	2653.45 	2445.10 	3132.45 	3156.34 	2420.65 	2712.36 	2162.33 	2501.37 	2412.26 	2162.11 	2345.86 	1963.79 	1863.83 	1833.98 	1875.11 	2250.86 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,UK	: 	7278.91 	6489.53 	6180.07 	6599.60 	5903.13 	5864.12 	5458.59 	6177.26 	7226.82 	6821.57 	6560.21 	6380.18 	5951.91 	5642.86 	5484.59 	5514.98 	: 	: 	: 	: 	: 
EUR,SOC,CPL_2CH_100_67,US	: 	5868.30 	4815.47 	4652.57 	3515.13 	3165.91 	4394.07 	4056.36 	3670.09 	3843.33 	3998.54 	3857.13 	3765.77 	4067.05 	4722.72 	4840.08 	4573.39 	: 	: 	: 	: 	: 
EUR,TAX,A1_100,AT	6169.69 	7457.59 	7117.39 	6846.58 	6464.57 	6149.57 	5780.93 	5572.55 	6038.18 	5716.03 	5405.72 	5097.29 	5013.82 	4500.89 	4194.91 	4038.31 	3837.39 	2440.14 	168.39 	160.86 	146.92 	: 
EUR,TAX,A1_100,BE	12470.06 	13022.34 	13171.71 	13119.98 	13174.17 	12868.03 	12472.77 	11929.10 	11599.96 	10857.75 	10527.72 	10274.17 	9976.25 	9706.79 	9848.26 	9600.36 	9191.84 	7892.53 	189.84 	184.40 	184.44 	: 
EUR,TAX,A1_100,BG	: 	481.55 	442.49 	433.18 	399.83 	377.39 	341.34 	327.93 	290.56 	223.95 	171.29 	177.93 	140.28 	135.22 	143.14 	163.23 	180.31 	186.62 	197.50 	139.19 	160.42 	: 
EUR,TAX,A1_100,CH	: 	9391.18 	8299.14 	7778.33 	7427.19 	6273.99 	5391.32 	4901.10 	4597.59 	4706.32 	4638.40 	4657.45 	4603.89 	4522.38 	4668.04 	4420.18 	4156.40 	3831.78 	3752.09 	3655.72 	4009.18 	: 
EUR,TAX,A1_100,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	495.72 	519.99 	383.56 	0.00 	: 	112.98 	722.36 	688.25 	962.27 	850.97 	803.53 	802.49 	: 
EUR,TAX,A1_100,CZ	: 	1431.97 	1375.98 	1355.38 	1413.36 	1413.04 	1301.67 	1203.68 	1217.50 	938.37 	816.76 	848.36 	737.54 	667.44 	638.86 	510.71 	468.36 	458.82 	438.80 	407.15 	364.10 	: 
EUR,TAX,A1_100,DE	9076.17 	8949.57 	8703.75 	8494.86 	8436.84 	8173.09 	7816.50 	8355.60 	8686.87 	8424.18 	8148.82 	8045.43 	8163.59 	8320.79 	8011.67 	7559.87 	7809.08 	8643.62 	8643.62 	8643.62 	8643.62 	8643.62 
EUR,TAX,A1_100,DK	: 	19666.41 	18995.76 	19007.87 	19063.03 	14393.15 	14102.63 	14211.13 	14562.93 	14136.63 	13397.15 	12928.58 	12847.89 	13215.59 	12858.19 	12744.43 	12204.32 	12182.37 	12059.39 	12070.24 	12180.03 	19344.71 
EUR,TAX,A1_100,EA12	: 	: 	: 	6696.59 	6663.02 	6396.57 	6080.11 	6557.23 	6553.48 	6496.52 	6458.86 	6443.43 	6437.79 	6442.61 	6467.90 	6459.62 	6462.96 	6354.37 	5867.39 	5879.67 	5891.81 	6604.11 
EUR,TAX,A1_100,EA13	: 	: 	: 	: 	6667.53 	6363.65 	6087.26 	6101.96 	5995.96 	5740.22 	5567.88 	5355.14 	5307.66 	5274.89 	5242.90 	5012.82 	5013.70 	4099.41 	1202.43 	1172.43 	1166.78 	: 
EUR,TAX,A1_100,EA15	: 	: 	: 	6630.22 	6625.92 	6332.27 	6017.26 	6486.24 	6481.19 	6441.89 	6405.80 	6389.85 	6384.00 	6372.99 	6415.28 	6408.50 	6411.90 	6300.41 	5822.74 	5833.81 	5844.75 	6629.22 
EUR,TAX,A1_100,EA16	: 	: 	: 	6544.10 	6529.99 	6243.22 	5930.79 	6389.57 	6369.58 	6343.39 	6304.41 	6289.11 	6282.27 	6266.54 	6306.89 	6299.16 	6301.26 	6185.32 	5730.55 	5739.31 	5747.88 	6597.25 
EUR,TAX,A1_100,EA17	: 	6793.18 	6673.66 	6575.07 	6422.37 	6166.88 	5872.91 	5837.46 	5774.52 	5574.18 	5361.30 	5219.36 	5184.37 	5082.11 	5032.09 	4819.39 	4833.74 	: 	: 	: 	: 	: 
EUR,TAX,A1_100,EA18	: 	6767.06 	6642.22 	6543.01 	6395.31 	6141.23 	5849.67 	5811.72 	5744.87 	5543.96 	5329.76 	5188.43 	5153.24 	5051.48 	5002.05 	4791.26 	4805.18 	: 	: 	: 	: 	: 
EUR,TAX,A1_100,EA19	: 	6724.01 	6634.74 	6519.46 	6348.95 	6097.59 	5808.28 	5765.62 	5702.92 	5502.18 	5287.64 	5147.79 	5112.16 	5008.91 	4962.11 	4753.87 	4765.34 	: 	: 	: 	: 	: 
EUR,TAX,A1_100,EE	2276.28 	2197.60 	2176.28 	2051.54 	1883.26 	1753.44 	1620.08 	1595.96 	1734.32 	1617.41 	1351.70 	1184.98 	1193.60 	1173.07 	1067.36 	948.12 	862.42 	576.67 	532.00 	495.77 	405.16 	: 
EUR,TAX,A1_100,EL	1926.69 	1756.92 	1850.94 	1871.98 	2248.30 	2515.92 	1749.85 	2169.99 	2165.78 	2340.33 	2397.60 	1919.30 	1950.59 	1363.43 	1109.68 	791.66 	962.28 	1856.96 	1856.96 	1856.96 	1856.96 	1856.96 
EUR,TAX,A1_100,ES	4015.25 	3949.24 	4358.20 	4312.09 	4274.88 	4003.53 	3812.26 	3249.24 	3010.02 	3131.63 	2991.14 	2874.52 	2753.40 	2604.91 	2625.78 	2472.60 	2337.69 	4312.16 	4312.16 	4312.16 	4312.16 	4312.16 
EUR,TAX,A1_100,EU15	: 	7224.07 	7021.02 	6903.04 	6862.55 	6455.27 	6246.92 	6139.64 	6254.08 	6357.35 	6118.86 	5942.52 	5878.31 	5720.30 	5706.48 	5501.88 	5513.32 	: 	: 	: 	: 	: 
EUR,TAX,A1_100,EU25	: 	6313.22 	6138.70 	6042.32 	5996.00 	5653.16 	5464.00 	5357.83 	5477.72 	5557.10 	5344.46 	5192.28 	5131.78 	5316.02 	5308.77 	5115.14 	5110.35 	5162.42 	4929.88 	4894.99 	4814.01 	7911.32 
EUR,TAX,A1_100,EU28	: 	6015.21 	5850.92 	5758.23 	5610.58 	5292.41 	5107.13 	5000.41 	5112.26 	5178.33 	4972.43 	4829.17 	4768.43 	4909.91 	4903.81 	4702.31 	4688.05 	: 	: 	: 	: 	: 
EUR,TAX,A1_100,FI	9642.42 	9814.58 	9634.09 	9560.23 	9009.61 	8944.76 	8794.59 	8826.86 	9035.64 	8421.96 	7993.42 	7924.69 	7603.42 	7528.21 	7482.78 	7164.80 	7079.74 	6477.25 	1106.88 	1125.51 	1166.05 	: 
EUR,TAX,A1_100,FR	5629.89 	5526.79 	5425.02 	5361.01 	5244.30 	5054.34 	4909.39 	4828.01 	4734.43 	4561.23 	4388.04 	4665.28 	4449.73 	4310.96 	4280.52 	4264.18 	4206.53 	5402.26 	5402.26 	5402.26 	5402.26 	5402.26 
EUR,TAX,A1_100,HR	: 	1132.29 	1259.17 	1259.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TAX,A1_100,HU	: 	1637.22 	1559.67 	1570.80 	1569.56 	1639.14 	1311.73 	1804.31 	1974.78 	1870.80 	1577.51 	1480.68 	1412.50 	1257.45 	1407.83 	1269.64 	965.85 	508.14 	468.44 	468.06 	429.28 	: 
EUR,TAX,A1_100,IE	5427.31 	5381.38 	5536.24 	5332.72 	5363.92 	4730.08 	4740.08 	4287.32 	3501.00 	3340.70 	3464.82 	3521.86 	3591.86 	3520.12 	3340.02 	3397.61 	3782.61 	4761.65 	4761.65 	4761.65 	4761.65 	4761.65 
EUR,TAX,A1_100,IS	: 	14608.56 	12411.28 	10620.98 	10942.84 	9599.53 	8797.91 	7565.15 	10149.31 	15460.70 	14491.82 	14824.17 	11514.54 	10635.53 	9877.07 	8673.96 	6646.60 	5889.07 	5274.66 	4206.39 	3829.14 	: 
EUR,TAX,A1_100,IT	6627.54 	6631.32 	6536.46 	6490.00 	6318.46 	6140.58 	5857.57 	5547.38 	5379.60 	5083.52 	4936.80 	4601.42 	4584.14 	4371.06 	4455.28 	4277.32 	4278.76 	6397.38 	6397.38 	6397.38 	6397.38 	6397.38 
EUR,TAX,A1_100,JP	: 	2879.39 	2651.53 	2895.37 	3647.50 	3259.83 	3137.49 	2914.83 	2492.09 	2496.89 	2461.49 	2421.45 	2432.52 	2481.44 	2679.53 	3259.37 	1943.30 	: 	: 	: 	: 	: 
EUR,TAX,A1_100,LT	: 	1195.26 	1101.27 	1058.90 	979.97 	922.42 	889.63 	912.62 	1508.55 	1402.24 	1113.30 	1112.97 	976.58 	739.42 	904.49 	845.55 	815.11 	726.77 	671.22 	555.10 	414.45 	301.41 
EUR,TAX,A1_100,LU	10199.56 	10074.37 	9719.66 	9239.77 	8221.94 	7755.50 	7191.83 	6763.38 	7213.03 	7080.70 	6476.98 	5970.63 	5470.43 	5156.78 	4780.60 	5865.96 	6115.60 	8968.52 	8968.52 	8968.52 	8968.52 	8968.52 
EUR,TAX,A1_100,LV	1887.19 	1766.69 	1694.00 	1805.45 	1823.39 	1715.18 	1789.09 	1594.13 	1507.00 	1313.90 	1050.65 	856.25 	771.11 	701.26 	693.01 	666.86 	625.91 	429.17 	400.69 	389.41 	297.02 	: 
EUR,TAX,A1_100,MT	: 	2510.75 	2440.00 	2645.36 	2482.85 	2221.75 	1761.75 	1555.00 	1571.25 	629.75 	735.10 	665.20 	1478.97 	1408.12 	1592.08 	1411.91 	1291.76 	622.36 	547.15 	388.58 	310.26 	: 
EUR,TAX,A1_100,NL	8595.80 	8639.50 	8028.23 	7567.03 	8036.40 	7583.02 	7322.21 	7355.14 	6671.41 	6149.69 	5401.71 	4321.65 	4083.16 	3782.28 	3928.03 	3658.78 	3054.69 	7532.75 	7532.75 	7532.75 	7532.75 	7532.75 
EUR,TAX,A1_100,NO	: 	12461.28 	13393.71 	14361.43 	14754.76 	13428.28 	12536.09 	11046.98 	11638.11 	11415.87 	10524.54 	10029.90 	9751.16 	9876.23 	10533.36 	9601.93 	8421.50 	6891.37 	6501.04 	6468.20 	6162.32 	: 
EUR,TAX,A1_100,PL	: 	719.30 	705.09 	683.54 	632.11 	634.36 	600.42 	528.82 	692.47 	578.20 	491.20 	444.26 	376.84 	377.51 	408.75 	425.42 	382.47 	317.22 	603.86 	590.24 	560.73 	: 
EUR,TAX,A1_100,PT	2902.54 	2994.56 	2804.93 	2904.14 	2007.57 	1989.72 	1852.75 	1633.84 	1709.51 	1778.83 	1813.27 	1514.43 	1579.93 	1534.38 	1564.57 	1193.76 	1250.31 	481.06 	2.48 	2.49 	2.34 	: 
EUR,TAX,A1_100,RO	: 	944.21 	832.17 	732.95 	701.16 	741.76 	680.66 	595.31 	648.86 	519.35 	362.40 	285.97 	268.26 	223.10 	186.41 	235.67 	194.64 	273.91 	306.90 	261.54 	273.92 	: 
EUR,TAX,A1_100,SE	: 	7975.30 	7789.53 	8157.43 	7959.70 	7410.30 	6858.02 	6273.04 	7298.96 	7497.00 	8380.45 	8219.60 	8216.41 	7800.36 	7386.12 	7630.17 	8347.35 	6817.49 	6663.02 	6902.07 	6926.12 	: 
EUR,TAX,A1_100,SI	2073.19 	2031.21 	2000.93 	1943.09 	1954.63 	1965.44 	1892.44 	1742.89 	1726.91 	1572.11 	1744.02 	1637.65 	1677.39 	1553.46 	1421.43 	1316.51 	1196.77 	1929.94 	1929.94 	1929.94 	1929.94 	1929.94 
EUR,TAX,A1_100,SK	1073.80 	1031.52 	992.26 	935.74 	921.64 	902.00 	769.42 	723.05 	830.04 	712.79 	647.80 	573.49 	532.40 	444.29 	383.95 	408.30 	392.13 	222.63 	201.34 	199.77 	189.76 	: 
EUR,TAX,A1_100,TR	: 	1325.42 	1212.57 	1693.50 	1668.65 	1202.27 	1367.00 	1044.08 	1269.17 	1488.32 	1328.65 	1454.72 	1213.69 	1100.91 	1109.14 	1048.84 	1421.35 	1247.37 	1738.57 	1574.40 	1155.31 	: 
EUR,TAX,A1_100,UK	: 	7003.36 	6359.51 	6148.52 	6851.43 	6178.52 	6486.52 	6042.16 	6868.69 	8607.45 	8135.89 	7817.75 	7606.67 	7100.80 	7410.56 	7193.08 	7109.50 	4397.79 	4319.71 	4045.91 	3405.02 	: 
EUR,TAX,A1_100,US	: 	8261.84 	6478.93 	6179.59 	6443.45 	5766.12 	5560.78 	4994.24 	4748.68 	5104.80 	5256.22 	5028.23 	4939.04 	5348.59 	6300.05 	6520.19 	6191.20 	5114.47 	4696.32 	4580.97 	3931.48 	: 
EUR,TAX,A1_125,AT	9519.43 	10861.67 	10436.42 	10097.91 	9620.40 	9226.65 	8765.85 	8505.37 	8951.47 	8548.78 	8124.58 	7687.49 	7702.04 	7059.87 	6536.00 	6266.33 	5877.45 	3823.75 	266.44 	257.15 	233.26 	: 
EUR,TAX,A1_125,BE	17766.57 	18238.93 	18403.05 	18329.90 	18368.58 	17920.93 	17388.36 	16667.26 	16195.29 	15163.24 	14696.55 	14335.91 	13920.30 	13509.68 	13760.83 	13396.73 	12820.34 	10902.18 	262.18 	254.41 	254.72 	: 
EUR,TAX,A1_125,BG	: 	601.94 	553.11 	541.48 	499.79 	471.73 	426.68 	409.91 	363.21 	348.71 	277.12 	273.03 	231.92 	217.53 	222.14 	247.41 	260.73 	265.88 	272.46 	199.58 	218.38 	: 
EUR,TAX,A1_125,CH	: 	13981.02 	12357.37 	11678.84 	11230.32 	9311.89 	8078.80 	7332.61 	6875.63 	6996.54 	6867.66 	6965.78 	6882.78 	6740.42 	6940.67 	6572.99 	6138.90 	5692.68 	5597.92 	5459.85 	6031.00 	: 
EUR,TAX,A1_125,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	1542.20 	1518.38 	1346.27 	448.57 	647.16 	679.65 	1538.49 	1474.07 	1857.16 	1682.95 	1593.32 	1588.10 	: 
EUR,TAX,A1_125,CZ	: 	2017.61 	1945.49 	1933.26 	2013.63 	2006.64 	1872.69 	1739.52 	1770.82 	1432.17 	1237.79 	1170.14 	1024.37 	936.89 	904.64 	734.28 	670.31 	655.43 	624.65 	578.23 	523.26 	: 
EUR,TAX,A1_125,DE	13468.13 	13279.29 	12894.21 	12582.99 	12519.69 	12149.38 	11537.48 	12173.65 	12607.25 	12235.89 	11849.76 	11702.06 	12031.22 	12193.69 	11752.70 	11107.59 	11344.93 	12818.25 	12818.25 	12818.25 	12818.25 	12818.25 
EUR,TAX,A1_125,DK	: 	25513.53 	24793.50 	25302.78 	25850.82 	19789.47 	19268.01 	20668.32 	21060.90 	20334.25 	19187.23 	18478.97 	18401.62 	18646.61 	18173.72 	17954.66 	17112.23 	17013.65 	16717.96 	16711.05 	16874.75 	25751.17 
EUR,TAX,A1_125,EA12	: 	: 	: 	9978.02 	9930.57 	9521.73 	9011.15 	9791.83 	9773.87 	9695.38 	9642.66 	9621.28 	9619.22 	9630.40 	9667.24 	9656.10 	9655.75 	9499.80 	8788.80 	8805.56 	8821.59 	10198.83 
EUR,TAX,A1_125,EA13	: 	: 	: 	: 	9920.50 	9489.68 	9043.76 	8992.96 	8858.63 	8454.59 	8121.76 	7840.31 	7880.81 	7821.34 	7713.87 	7396.78 	7402.57 	5964.03 	1760.98 	2517.44 	1715.17 	: 
EUR,TAX,A1_125,EA15	: 	: 	: 	9879.32 	9875.77 	9426.20 	8918.38 	9686.03 	9666.28 	9616.06 	9565.31 	9543.16 	9540.22 	9553.51 	9590.12 	9581.04 	9580.73 	9420.66 	8722.97 	8737.88 	8752.10 	10134.58 
EUR,TAX,A1_125,EA16	: 	: 	: 	9750.28 	9731.97 	9292.89 	8790.43 	9541.93 	9499.79 	9468.64 	9413.70 	9392.70 	9388.18 	9393.54 	9428.64 	9417.87 	9415.77 	9248.31 	8584.78 	8596.21 	8606.92 	10085.06 
EUR,TAX,A1_125,EA17	: 	10122.57 	9953.01 	9793.31 	9564.96 	9174.15 	8697.45 	8613.44 	8500.04 	8185.03 	7870.43 	7630.99 	7694.85 	7556.69 	7400.73 	7111.58 	7132.07 	: 	: 	: 	: 	: 
EUR,TAX,A1_125,EA18	: 	10079.79 	9903.47 	9742.95 	9522.38 	9133.91 	8660.89 	8573.48 	8454.66 	8139.01 	7822.70 	7584.68 	7647.54 	7509.95 	7355.68 	7069.24 	7089.16 	: 	: 	: 	: 	: 
EUR,TAX,A1_125,EA19	: 	10009.42 	9907.00 	9706.38 	9452.04 	9067.87 	8598.59 	8504.31 	8390.26 	8075.35 	7759.14 	7523.74 	7585.15 	7445.49 	7295.60 	7012.83 	7029.12 	: 	: 	: 	: 	: 
EUR,TAX,A1_125,EE	2947.35 	2839.40 	2811.07 	2655.14 	2444.80 	2282.51 	2115.69 	2085.54 	2258.49 	2106.13 	1777.82 	1559.45 	1561.79 	1516.19 	1384.05 	1235.00 	1117.91 	745.72 	689.73 	644.56 	531.98 	: 
EUR,TAX,A1_125,EL	3071.36 	2893.67 	3453.40 	3480.84 	3687.51 	4034.90 	3034.59 	3462.49 	3517.22 	3795.42 	4096.00 	3299.13 	3315.74 	2581.79 	2204.59 	1756.41 	1952.11 	3461.26 	3461.26 	3461.26 	3461.26 	3461.26 
EUR,TAX,A1_125,ES	5891.32 	5808.79 	6197.77 	6140.14 	6093.63 	5676.19 	5437.10 	4833.32 	4534.30 	4573.14 	4365.44 	4203.27 	4034.37 	3817.82 	3814.64 	3588.87 	3390.02 	6140.23 	6140.23 	6140.23 	6140.23 	6140.23 
EUR,TAX,A1_125,EU15	: 	10691.33 	10412.49 	10211.18 	10112.43 	9449.53 	9070.06 	8911.80 	9077.59 	9202.65 	8815.19 	8523.20 	8521.45 	8271.86 	8199.18 	7920.33 	7927.90 	: 	: 	: 	: 	: 
EUR,TAX,A1_125,EU25	: 	9321.93 	9081.26 	8916.99 	8817.80 	8263.94 	7930.36 	7771.65 	7943.07 	8039.35 	7698.92 	7447.27 	7439.67 	7699.18 	7628.77 	7362.11 	7350.21 	7578.25 	7243.48 	7194.21 	7085.63 	11643.64 
EUR,TAX,A1_125,EU28	: 	8875.48 	8649.78 	8492.98 	8243.77 	7729.62 	7406.60 	7248.06 	7407.92 	7490.20 	7163.14 	6926.64 	6913.78 	7111.09 	7048.04 	6768.54 	6742.97 	: 	: 	: 	: 	: 
EUR,TAX,A1_125,FI	14045.77 	14180.20 	13928.79 	13824.94 	13113.84 	12967.98 	12738.37 	12720.84 	12925.69 	12107.98 	11428.84 	11257.54 	10786.67 	10605.02 	10503.14 	9990.07 	9816.36 	9004.11 	1528.66 	1551.82 	1592.51 	: 
EUR,TAX,A1_125,FR	8493.41 	8362.25 	8232.27 	8144.14 	7984.98 	7660.91 	7361.03 	7233.15 	7051.34 	6770.38 	6445.24 	6544.48 	6276.96 	6104.05 	6077.61 	6101.77 	6020.79 	8196.48 	8196.48 	8196.48 	8196.48 	8196.48 
EUR,TAX,A1_125,HR	: 	1825.47 	1939.27 	1945.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TAX,A1_125,HU	: 	2046.53 	1949.59 	1963.50 	2052.46 	2385.79 	2151.28 	2691.06 	2963.13 	2642.86 	2330.63 	2272.61 	2233.98 	2114.94 	2045.25 	1736.12 	1442.09 	710.34 	710.02 	697.53 	647.96 	: 
EUR,TAX,A1_125,IE	9475.87 	9455.58 	9637.60 	9383.20 	9422.20 	8489.20 	7676.95 	6978.17 	6401.63 	6101.94 	6302.05 	6611.65 	6659.65 	6120.30 	5460.05 	5764.10 	6313.53 	8559.36 	8559.36 	8559.36 	8559.36 	8559.36 
EUR,TAX,A1_125,IS	: 	19459.17 	16627.86 	14301.38 	14671.56 	12933.84 	11924.04 	10189.73 	13396.52 	20426.53 	19107.09 	20939.29 	17405.42 	16646.69 	13251.49 	11708.79 	9315.16 	8268.14 	7472.65 	6149.37 	5656.20 	: 
EUR,TAX,A1_125,IT	9668.84 	9674.97 	9637.27 	9412.38 	9127.30 	8834.91 	8394.37 	7895.36 	7614.52 	7105.68 	6851.96 	6317.05 	6655.77 	6389.43 	6208.21 	5985.77 	6013.38 	9258.46 	9258.46 	9258.46 	9258.46 	9258.46 
EUR,TAX,A1_125,JP	: 	4116.66 	3809.71 	4157.12 	5230.17 	4694.39 	4513.31 	4171.00 	3566.07 	3556.87 	3497.93 	3457.11 	3465.65 	3538.07 	3833.38 	4743.49 	2812.99 	: 	: 	: 	: 	: 
EUR,TAX,A1_125,LT	: 	1602.71 	1484.76 	1405.73 	1307.07 	1235.13 	1194.14 	1222.88 	1952.42 	1827.86 	1459.65 	1474.36 	1303.85 	1007.62 	1191.83 	1116.04 	1076.26 	958.23 	881.28 	735.65 	545.78 	400.80 
EUR,TAX,A1_125,LU	15415.81 	15248.89 	14810.72 	14226.50 	12906.62 	12318.50 	11476.33 	10950.50 	11302.78 	11014.65 	10255.13 	9612.45 	9008.73 	8560.80 	8073.93 	9440.79 	9649.12 	13892.66 	13892.66 	13892.66 	13892.66 	13892.66 
EUR,TAX,A1_125,LV	2410.74 	2260.11 	2171.50 	2302.99 	2327.64 	2191.75 	2274.88 	2026.88 	1969.13 	1695.93 	1347.79 	1098.32 	987.57 	901.17 	893.44 	861.70 	810.57 	561.64 	524.72 	510.66 	396.74 	: 
EUR,TAX,A1_125,MT	: 	3819.69 	3926.25 	4329.20 	4272.31 	3945.94 	3176.81 	2815.00 	2816.56 	1205.19 	1293.69 	1191.75 	2675.23 	2574.51 	2876.01 	2565.76 	2353.38 	1244.72 	1121.88 	870.87 	734.13 	: 
EUR,TAX,A1_125,NL	13667.18 	13885.93 	13533.54 	12619.19 	13264.65 	12482.83 	12077.46 	12002.48 	10995.94 	10339.66 	9348.94 	8265.08 	7924.12 	7467.80 	7493.07 	7085.69 	6839.38 	12566.30 	12566.30 	12566.30 	12566.30 	12566.30 
